task,cost
0,33.9
1,9.98
2,44.69
3,23.2
4,25.86
5,26.48
6,22.09
7,49.11
8,26.61
9,21.7
10,29.8
11,42.37
12,29.51
13,38.94
14,20.36
15,15.77
16,42.5
17,23.72
18,43.61
19,52.9
20,41.33
21,14.98
22,42.36
23,21.27
24,36.2
25,37.25
26,14.11
27,36.28
28,34.1
29,19.08
30,16.5
31,39.13
32,33.07
33,37.98
34,10.12
35,52.04
36,39.48
37,44.96
38,36.8
39,27.2
40,24.76
41,26.77
42,40.44
43,15.94
44,34.28
45,37.97
46,25.93
47,30.59
48,44.28
49,25.5
50,19.1
51,15.84
52,19.41
53,10.68
54,26.26
55,12.24
56,20.93
57,38.2
58,41.35
59,34.6
60,20.67
61,54.21
62,50.96
63,22.95
64,19.0
65,10.78
66,60.61
67,11.45
68,14.24
69,17.91
70,27.23
71,37.63
72,21.44
73,22.46
74,30.57
75,19.73
76,48.51
77,14.6
78,15.5
79,21.57
80,30.2
81,32.19
82,18.0
83,47.32
84,56.92
85,53.23
86,8.6
87,32.9
88,41.95
89,27.88
