task,cost
0,28.6
1,8.66
2,31.13
3,41.83
4,19.88
5,18.97
6,28.36
7,38.0
8,15.52
9,22.38
10,33.82
11,12.76
12,28.04
13,24.32
14,29.07
15,40.67
16,55.32
17,17.14
18,32.32
19,42.35
20,34.99
21,19.41
22,17.01
23,57.17
24,30.25
25,47.88
26,18.69
27,37.87
28,18.4
29,33.88
30,33.74
31,32.02
32,26.67
33,25.33
34,21.32
35,43.56
36,11.74
37,39.61
38,13.13
39,28.91
40,19.52
41,27.08
42,42.24
43,38.42
44,34.78
45,34.75
46,32.14
47,26.65
48,23.68
49,41.76
50,44.49
51,26.42
52,11.0
53,32.51
54,37.59
55,14.69
56,26.7
57,40.66
58,35.58
59,48.52
60,10.03
61,24.78
62,43.14
63,49.48
64,25.47
65,27.9
66,34.36
67,25.97
68,16.28
69,18.06
70,46.47
71,53.61
72,19.63
73,28.24
74,40.18
75,31.82
76,30.97
77,32.51
78,40.29
79,29.81
80,22.47
81,32.72
82,48.12
83,43.46
84,12.31
85,27.49
86,54.66
87,22.6
88,30.3
89,16.0
90,33.06
91,13.75
92,44.95
93,19.37
94,10.05
95,37.27
96,23.02
97,30.5
98,26.36
99,21.75
