src,dst,comm
0,18,7
1,7,3
1,2,3
2,21,3
2,17,9
3,15,10
3,28,10
3,20,2
3,27,2
4,9,4
5,26,5
5,27,2
6,21,9
6,17,6
6,10,4
7,15,1
8,24,2
8,26,9
9,10,3
9,14,2
9,27,2
10,20,6
11,21,3
11,18,8
11,29,2
11,23,10
12,23,5
12,25,5
12,18,1
13,20,8
14,15,8
14,28,7
14,25,8
15,29,3
15,25,3
15,27,6
15,17,7
16,26,1
17,26,4
18,25,5
18,22,7
18,23,1
18,20,2
19,27,10
20,24,5
20,26,5
20,22,10
20,21,1
21,27,10
21,26,5
21,23,2
22,24,2
23,28,9
23,25,8
23,24,5
24,29,4
25,27,7
25,29,1
25,26,10
25,28,4
26,29,3
26,27,3
26,28,1
27,28,5
28,29,2
