task,cost
0,43.95
1,29.61
2,44.94
3,37.66
4,36.05
5,16.34
6,24.23
7,46.17
8,20.56
9,32.16
10,34.13
11,17.01
12,14.39
13,39.03
14,26.55
15,49.15
16,24.81
17,29.89
18,25.64
19,25.78
20,12.63
21,13.75
22,13.74
23,15.4
24,28.23
25,20.86
26,25.59
27,40.51
28,30.48
29,36.91
30,21.16
31,15.49
32,8.8
33,39.76
34,44.47
35,22.28
36,27.32
37,33.52
38,29.23
39,32.3
40,16.11
41,50.81
42,40.15
43,62.41
44,22.24
45,46.47
46,14.32
47,14.67
48,51.03
49,12.56
50,22.72
51,32.25
52,32.93
53,15.14
54,48.37
55,17.49
56,18.88
57,22.09
58,24.73
59,25.61
