src,dst,comm
0,3,8
0,25,6
0,23,6
0,15,9
1,15,1
1,4,9
1,29,5
2,27,8
2,18,10
3,29,4
3,24,1
4,14,6
4,19,3
4,8,1
5,23,7
5,13,9
5,22,5
5,14,3
6,24,4
6,8,8
6,15,8
6,22,9
7,22,4
7,27,8
8,23,10
8,28,2
9,26,9
9,13,9
9,19,2
10,11,3
10,26,4
10,16,4
11,17,6
11,19,6
11,14,5
11,26,2
12,21,10
12,17,6
12,15,3
13,17,3
13,27,3
13,15,8
14,27,7
14,28,10
14,23,5
14,21,1
15,22,5
16,20,1
16,21,2
17,20,2
17,27,9
17,25,8
17,29,8
18,20,6
18,27,9
18,28,7
18,25,7
19,20,9
19,22,4
19,26,4
20,21,3
20,29,7
20,26,8
21,27,3
21,29,10
22,27,8
23,29,6
23,27,2
23,28,2
23,25,4
24,27,9
24,25,7
24,28,5
24,26,3
25,27,1
26,28,2
26,29,4
26,27,1
27,28,9
27,29,8
28,29,8
