task,cost
0,39.87
1,21.57
2,44.78
3,14.9
4,16.3
5,22.99
6,35.59
7,39.86
8,16.88
9,29.86
10,16.03
11,53.1
12,32.41
13,43.74
14,28.35
15,12.57
16,50.97
17,28.11
18,57.45
19,15.94
20,36.85
21,43.96
22,19.4
23,20.17
24,32.98
25,14.42
26,34.32
27,40.36
28,53.13
29,30.02
30,42.86
31,27.22
32,13.52
33,13.78
34,32.38
35,40.68
36,26.33
37,23.6
38,28.68
39,26.92
40,20.83
41,31.15
42,19.3
43,38.29
44,41.21
45,11.12
46,27.25
47,31.49
48,36.45
49,27.09
50,22.63
51,33.82
52,39.91
53,28.68
54,31.27
55,13.05
56,24.01
57,19.3
58,29.97
59,45.17
60,36.41
61,53.12
62,12.49
63,40.14
64,55.71
65,34.76
66,19.79
67,45.46
68,47.69
69,34.55
