task,cost
0,47.62
1,38.34
2,42.15
3,24.47
4,28.07
5,32.29
6,25.49
7,43.88
8,36.1
9,31.42
10,23.55
11,31.88
12,27.91
13,26.1
14,23.88
15,21.24
16,15.0
17,10.23
18,45.44
19,38.27
20,47.87
21,37.26
22,39.32
23,15.53
24,25.54
25,30.89
26,14.73
27,44.32
28,18.07
29,32.82
30,15.33
31,21.87
32,22.41
33,40.46
34,12.48
35,31.9
36,38.2
37,25.35
38,29.18
39,13.83
40,33.74
41,11.9
42,28.22
43,42.57
44,35.57
45,23.57
46,39.22
47,27.13
48,51.96
49,40.14
50,42.05
51,26.57
52,47.61
53,28.19
54,51.69
55,20.02
56,37.76
57,34.31
58,12.77
59,20.91
