src,dst,comm
0,38,8
1,42,5
2,10,8
2,52,4
2,7,8
3,53,1
4,7,6
4,58,6
4,59,2
4,24,10
5,20,4
5,10,1
5,21,9
5,22,8
6,21,4
7,56,2
8,18,10
8,10,2
8,39,6
9,41,7
10,51,6
10,50,1
10,45,6
10,46,3
11,36,8
11,16,4
11,12,6
12,19,3
13,29,10
13,20,9
14,33,3
14,59,9
14,41,5
14,48,1
15,41,9
15,36,6
15,50,6
16,22,5
17,41,3
17,26,9
18,59,2
19,50,4
19,37,6
19,45,9
20,40,3
20,55,5
20,50,1
21,38,10
21,28,2
21,44,2
22,56,6
23,52,8
24,37,4
25,32,9
25,34,4
25,28,4
26,50,4
27,39,5
28,31,7
28,37,7
28,47,8
29,51,6
29,55,5
30,40,5
30,31,8
30,48,7
30,56,9
31,35,10
31,49,4
32,48,8
32,51,7
32,42,4
33,35,10
34,47,4
34,42,5
34,46,7
35,39,3
35,41,1
35,44,4
35,46,9
36,52,5
37,54,6
37,38,2
37,51,3
38,46,4
39,45,8
39,53,3
39,56,4
39,48,6
40,41,5
40,48,9
40,51,8
41,44,1
41,50,7
41,47,1
41,48,10
42,57,6
43,54,9
43,48,7
43,52,2
44,47,3
44,53,6
44,45,6
44,58,9
45,52,7
45,49,7
46,59,6
46,57,6
46,51,7
46,53,1
47,53,4
47,48,1
47,55,7
47,58,9
48,54,8
48,53,8
48,55,1
48,52,6
49,55,3
49,51,5
49,57,10
49,53,4
50,51,8
50,59,4
51,53,5
51,59,9
51,57,6
51,56,8
52,53,6
52,54,7
52,56,6
52,57,8
53,59,2
53,54,2
53,58,10
53,57,6
54,56,5
54,57,5
54,55,4
54,59,6
55,58,7
55,57,6
55,56,4
56,58,8
57,58,2
58,59,8
