task,cost
0,39.57
1,26.37
2,55.32
3,21.98
4,17.05
5,26.88
6,48.6
7,21.59
8,43.63
9,48.47
10,14.03
11,18.88
12,37.3
13,27.8
14,9.14
15,9.27
16,20.05
17,28.72
18,25.9
19,36.97
20,48.67
21,29.09
22,51.05
23,13.53
24,30.09
25,33.84
26,42.04
27,30.36
28,53.34
29,40.87
30,48.13
31,33.58
32,42.87
33,36.37
34,22.75
35,45.39
36,45.35
37,33.76
38,9.08
39,35.97
40,10.29
41,10.75
42,13.41
43,34.57
44,33.58
45,26.14
46,12.84
47,19.55
48,11.19
49,34.33
50,23.26
51,16.54
52,49.58
53,12.3
54,41.54
55,49.95
56,44.94
57,28.74
58,35.14
59,49.61
60,17.56
61,29.12
62,9.95
63,17.98
64,38.24
65,53.96
66,13.89
67,21.39
68,17.4
69,11.55
