task,cost
0,31.71
1,34.03
2,19.96
3,23.39
4,15.67
5,29.06
6,58.18
7,34.55
8,31.66
9,30.6
10,37.16
11,26.64
12,10.75
13,14.0
14,26.45
15,56.07
16,46.22
17,9.39
18,28.03
19,19.69
20,8.26
21,18.09
22,19.28
23,41.71
24,26.77
25,31.99
26,48.67
27,21.96
28,37.8
29,13.18
30,43.48
31,48.77
32,29.04
33,22.21
34,31.09
35,26.09
36,10.28
37,13.81
38,19.12
39,28.72
40,16.7
41,24.04
42,27.29
43,28.16
44,42.96
45,31.52
46,15.81
47,13.11
48,25.18
49,43.22
50,37.11
51,22.45
52,14.35
53,48.7
54,12.86
55,29.42
56,28.29
57,39.99
58,31.66
59,20.78
60,21.58
61,22.55
62,13.58
63,32.84
64,25.89
65,11.76
66,23.65
67,26.32
68,20.48
69,41.32
70,24.53
71,10.35
72,20.35
73,20.81
74,20.45
75,21.39
76,19.4
77,19.72
78,28.91
79,36.58
80,42.47
81,27.82
82,18.9
83,46.23
84,33.16
85,33.18
86,9.23
87,13.91
88,46.04
89,26.57
