src,dst,comm
0,2,9
0,14,7
0,12,10
0,4,7
1,14,10
1,31,4
1,7,10
2,39,5
2,21,1
2,12,7
2,6,8
3,14,2
3,24,5
4,24,3
5,36,6
6,15,5
7,33,7
7,11,1
8,12,3
8,35,4
8,15,8
9,37,2
9,13,10
9,36,2
9,12,8
10,29,6
10,35,9
11,39,8
11,32,9
12,21,1
12,33,4
12,37,3
13,24,2
13,28,3
14,27,8
14,26,5
14,36,4
15,20,1
15,30,7
15,19,10
15,34,6
16,18,4
16,32,3
17,39,4
18,22,5
18,28,8
19,22,3
20,25,7
21,27,2
21,37,5
21,35,6
22,31,4
22,30,3
23,36,1
23,38,5
23,25,8
24,31,3
24,39,10
24,26,7
24,29,3
25,36,8
25,31,10
25,32,6
25,34,7
26,27,3
26,34,8
27,39,8
27,34,3
27,29,3
27,38,5
28,37,10
28,29,7
29,34,4
29,39,3
30,35,2
30,37,8
31,37,1
32,36,5
32,34,3
32,33,10
33,38,8
33,34,8
34,37,6
34,39,4
34,38,7
34,35,1
35,37,3
36,39,4
36,37,4
37,39,8
37,38,6
38,39,7
