task,cost
0,39.04
1,26.16
2,21.08
3,30.46
4,13.36
5,34.33
6,38.04
7,29.4
8,40.47
9,11.21
10,28.7
11,24.4
12,32.46
13,54.27
14,48.75
15,31.85
16,37.01
17,26.64
18,22.6
19,17.68
20,26.68
21,44.2
22,18.77
23,12.91
24,16.63
25,37.72
26,18.85
27,32.53
28,9.24
29,14.72
30,11.4
31,32.97
32,14.34
33,27.89
34,18.9
35,58.25
36,52.88
37,14.75
38,28.94
39,33.4
40,52.17
41,9.43
42,48.6
43,51.24
44,46.89
45,33.77
46,11.31
47,23.26
48,43.67
49,13.15
50,54.12
51,24.64
52,28.26
53,11.95
54,25.08
55,40.08
56,23.33
57,42.69
58,33.32
59,32.61
60,27.97
61,27.4
62,41.14
63,47.16
64,37.68
65,11.85
66,38.34
67,22.97
68,47.46
69,10.12
70,14.9
71,27.53
72,30.62
73,29.98
74,34.38
75,24.51
76,29.57
77,28.54
78,15.84
79,13.65
