src,dst,comm
0,59,1
0,79,3
1,79,6
1,50,6
1,27,7
1,42,9
2,35,5
2,57,6
3,59,9
3,78,4
4,15,4
4,29,1
4,45,8
4,32,9
5,65,3
5,42,5
5,33,9
6,15,1
7,8,5
7,16,4
7,73,8
7,42,2
8,74,2
8,17,9
8,38,6
8,10,4
9,42,9
9,19,7
10,42,5
10,71,1
10,11,8
10,65,2
11,42,3
11,55,7
12,26,9
12,37,10
13,65,8
13,55,7
14,51,1
14,73,7
14,72,6
14,30,2
15,30,9
16,46,6
17,40,4
18,48,10
19,51,10
19,70,10
20,54,8
20,33,3
20,64,6
20,76,1
21,37,8
21,69,6
21,79,4
22,36,1
22,64,4
22,46,1
22,45,5
23,27,5
23,64,6
23,66,9
24,64,8
24,60,4
25,30,7
25,64,5
25,59,10
25,69,8
26,62,5
26,66,5
26,37,3
27,63,4
27,29,4
27,64,9
27,50,3
28,42,8
28,48,1
28,56,2
28,53,2
29,64,2
29,37,7
29,78,8
29,36,1
30,37,6
30,60,5
30,33,10
30,46,6
31,35,8
32,56,6
33,46,6
33,53,8
33,47,5
34,61,9
34,69,7
35,57,8
36,61,7
36,46,1
37,41,10
37,71,1
38,59,1
38,41,9
38,79,7
39,58,2
40,59,4
40,44,4
40,74,3
41,48,5
41,78,7
41,51,2
41,72,7
42,59,4
42,45,1
42,54,3
42,52,1
43,64,9
43,56,3
43,51,3
44,68,9
44,79,8
45,65,3
46,74,9
46,61,6
46,78,10
47,48,9
48,59,6
49,79,1
49,70,9
50,79,1
50,74,7
50,70,1
51,68,4
51,53,5
52,72,2
53,57,9
54,59,10
54,72,4
55,73,1
55,78,4
55,71,10
55,61,10
56,78,9
57,72,9
57,63,3
57,73,4
57,67,2
58,65,7
59,75,4
59,79,4
60,64,5
61,74,5
61,62,10
61,69,2
62,72,2
63,65,5
63,72,4
64,76,4
64,77,4
64,71,4
65,72,5
65,71,9
65,77,9
65,67,2
66,79,9
67,77,4
67,71,2
67,75,5
68,79,7
68,77,7
68,72,10
68,70,8
69,71,7
69,72,8
70,76,2
70,79,2
70,73,1
70,72,7
71,79,3
71,78,8
72,74,8
72,79,10
72,77,6
73,74,10
73,78,2
73,79,3
74,79,9
74,77,4
75,77,1
75,76,9
75,78,10
76,77,8
76,79,9
76,78,5
77,79,1
77,78,3
78,79,2
