src,dst,comm
0,98,5
1,15,4
1,38,1
2,50,4
2,63,4
3,42,9
3,18,6
4,80,5
4,62,5
4,61,9
4,86,5
5,37,8
5,77,4
5,23,9
6,87,9
6,46,3
6,86,3
6,74,6
7,76,7
7,8,2
7,75,8
8,99,2
8,58,3
8,44,8
8,73,5
9,67,6
9,77,10
9,37,3
9,44,10
10,26,9
10,98,1
11,68,2
11,53,3
11,46,4
12,63,10
12,26,1
13,42,10
13,61,2
13,90,7
13,93,5
14,63,5
14,64,7
15,72,10
15,20,10
15,26,6
15,82,4
16,78,9
17,64,2
18,94,8
19,33,5
19,40,3
19,91,2
20,82,8
20,98,2
21,42,10
21,58,9
21,26,2
21,32,8
22,68,5
22,72,6
22,65,5
23,98,3
23,78,6
24,70,4
24,80,9
25,97,1
25,76,9
26,77,10
26,62,2
27,81,9
27,64,2
28,34,2
28,77,9
28,63,7
29,63,6
30,55,6
30,75,6
30,98,5
30,72,4
31,93,6
32,35,6
33,43,1
33,54,4
33,44,9
34,95,1
34,72,3
34,57,5
34,53,1
35,97,8
35,49,10
36,51,2
36,69,3
36,91,3
37,92,5
37,67,9
38,70,4
39,64,6
39,97,10
40,53,5
40,79,9
40,98,3
40,63,2
41,57,4
41,93,2
41,63,2
42,98,9
42,49,8
42,88,10
43,59,5
43,79,3
43,82,3
43,77,10
44,94,3
44,85,8
44,53,1
45,88,6
46,68,1
46,63,3
46,95,9
47,76,6
47,50,6
47,53,9
48,95,4
48,66,10
48,81,3
49,92,9
49,83,2
50,99,6
50,95,4
50,96,7
50,70,3
51,90,1
52,68,10
53,65,2
53,56,8
53,69,1
53,83,4
54,92,2
54,82,4
54,62,9
55,97,9
55,90,4
55,96,3
55,95,1
56,77,6
56,60,9
56,70,10
57,70,4
57,85,1
57,99,8
57,84,5
58,82,9
58,89,2
58,86,7
58,78,3
59,98,7
60,80,8
60,76,10
61,86,2
61,98,2
61,89,10
61,73,1
62,79,7
62,80,4
62,72,6
63,74,7
63,77,1
63,93,8
63,94,5
64,75,4
64,90,1
64,83,1
64,77,9
65,99,1
65,94,1
65,68,7
65,84,8
66,87,7
66,91,5
66,99,10
66,92,8
67,79,6
67,78,6
68,75,3
68,94,3
68,93,2
69,96,7
69,81,2
69,93,10
69,78,10
70,79,6
71,79,5
72,80,10
73,83,9
73,80,5
73,98,3
74,88,10
74,95,1
75,93,5
75,91,2
75,98,6
76,86,2
76,83,2
77,83,3
77,90,7
78,92,4
78,96,9
78,90,8
79,83,2
79,93,6
80,95,9
80,81,4
80,85,6
81,90,2
82,89,4
82,91,6
82,84,5
82,83,8
83,92,8
83,84,1
83,87,2
84,97,3
85,98,7
85,94,7
86,94,4
86,88,1
86,95,8
87,93,2
87,94,6
87,92,3
88,91,4
89,96,3
89,92,3
89,97,4
89,91,1
90,99,2
90,91,2
90,95,3
91,92,8
91,97,7
91,93,4
92,95,3
92,93,5
92,97,7
92,99,10
93,94,1
94,98,7
94,95,5
94,96,4
95,96,2
95,99,9
96,98,5
97,98,2
97,99,9
98,99,3
