src,dst,comm
0,6,5
1,44,5
1,23,9
1,53,4
1,18,5
2,3,9
3,18,3
4,42,4
4,58,7
4,54,4
5,53,8
5,40,5
5,9,3
5,34,7
6,53,10
7,44,2
8,13,9
8,46,2
9,59,5
9,31,4
9,15,4
9,43,4
10,35,5
10,37,4
10,30,3
11,52,1
11,36,7
11,40,8
12,42,4
12,31,2
13,22,4
14,45,6
15,23,1
16,57,8
16,25,6
16,51,8
17,38,2
18,59,3
18,31,2
18,25,6
18,22,9
19,35,8
19,30,8
19,48,4
19,31,6
20,30,9
20,21,4
21,33,5
21,51,5
21,45,8
22,47,1
22,45,8
22,26,2
23,55,8
23,28,6
24,51,8
24,45,7
24,31,5
25,54,1
25,29,9
26,32,8
26,41,6
26,58,3
27,47,3
27,35,5
27,41,4
28,58,3
28,45,10
28,48,7
28,51,9
29,33,9
29,59,10
29,32,9
30,56,7
31,49,9
31,44,9
31,52,4
31,57,5
32,39,6
33,35,3
34,49,5
34,52,5
35,54,7
35,36,7
36,56,8
36,45,10
37,38,1
38,39,6
38,50,6
38,51,4
39,52,5
40,56,4
40,42,6
40,48,8
40,43,5
41,52,3
41,51,8
41,45,5
41,54,8
42,58,10
42,59,9
42,46,1
42,43,9
43,45,1
44,59,2
44,53,9
44,57,4
44,47,10
45,49,7
46,55,10
46,51,4
46,57,8
47,52,5
47,48,1
48,49,6
48,59,8
49,52,7
49,55,10
50,58,1
50,55,5
51,59,1
51,54,4
51,52,5
51,55,8
52,53,6
52,54,9
53,58,2
53,59,4
54,55,8
54,59,6
55,58,1
55,57,5
55,59,9
55,56,1
56,57,7
56,58,8
56,59,1
57,59,2
57,58,6
58,59,2
