task,cost
0,45.36
1,12.43
2,10.08
3,34.58
4,23.95
5,9.27
6,47.27
7,31.22
8,48.69
9,30.89
10,16.41
11,38.99
12,11.64
13,35.5
14,37.53
15,42.4
16,30.79
17,12.1
18,19.54
19,31.21
20,40.05
21,36.56
22,37.68
23,35.59
24,30.21
25,44.8
26,48.45
27,12.18
28,44.29
29,54.69
30,25.97
31,25.04
32,11.18
33,17.92
34,27.75
35,24.25
36,56.95
37,35.79
38,12.66
39,29.02
40,22.64
41,21.96
42,9.21
43,19.7
44,11.89
45,23.68
46,14.84
47,39.55
48,35.42
49,48.55
50,12.85
51,37.58
52,41.88
53,21.52
54,20.91
55,20.78
56,21.08
57,50.95
58,30.36
59,35.81
