src,dst,comm
0,29,3
0,1,10
0,15,10
1,13,3
1,23,6
1,28,10
1,36,8
2,26,7
3,19,5
3,31,1
3,18,3
4,24,6
4,21,7
5,18,6
6,34,5
7,34,8
7,28,4
7,33,1
7,22,8
8,32,9
9,21,4
9,38,7
10,23,3
10,32,2
11,26,9
11,39,6
11,18,9
12,31,9
12,28,3
12,26,3
13,33,7
13,21,5
13,22,4
13,36,6
14,27,3
14,25,8
14,24,9
15,36,3
16,20,7
16,26,6
16,37,9
17,28,5
18,28,5
19,33,4
19,39,5
19,35,10
20,29,2
20,37,7
21,27,8
21,22,9
21,36,8
22,23,5
23,26,1
23,35,1
23,29,6
24,31,8
25,33,2
25,26,6
26,32,1
26,37,6
27,29,10
28,31,2
28,38,7
29,30,5
29,32,3
29,39,1
29,34,2
30,38,8
30,36,5
30,33,2
30,34,4
31,37,4
31,36,9
31,33,5
31,38,1
32,35,6
33,34,7
33,35,5
33,37,5
34,38,2
34,39,2
35,36,2
36,38,5
36,37,10
36,39,5
37,38,4
38,39,3
