task,cost
0,24.74
1,36.65
2,22.79
3,26.54
4,39.19
5,21.87
6,55.34
7,40.71
8,18.18
9,27.14
10,47.2
11,34.04
12,36.64
13,32.51
14,25.08
15,28.24
16,17.27
17,41.56
18,38.14
19,34.36
20,36.94
21,12.33
22,12.25
23,36.78
24,25.81
25,11.6
26,11.32
27,17.34
28,12.13
29,30.17
30,37.81
31,45.16
32,11.98
33,52.14
34,9.93
35,59.58
36,42.12
37,28.61
38,31.25
39,38.46
40,21.63
41,31.98
42,35.09
43,29.67
44,35.39
45,22.63
46,8.57
47,34.62
48,33.51
49,40.95
50,7.88
51,13.83
52,18.92
53,39.13
54,32.5
55,46.26
56,44.83
57,17.7
58,29.42
59,44.32
60,35.74
61,8.57
62,14.2
63,58.9
64,45.0
65,39.81
66,13.39
67,37.24
68,13.8
69,12.38
70,23.6
71,24.07
72,15.62
73,19.67
74,26.58
75,33.01
76,13.65
77,37.57
78,54.06
79,33.98
80,35.59
81,15.87
82,42.19
83,24.34
84,22.86
85,14.54
86,30.86
87,16.83
88,46.0
89,58.69
