task,cost
0,28.49
1,32.74
2,15.74
3,19.88
4,29.92
5,25.8
6,24.18
7,30.19
8,33.23
9,38.85
10,51.57
11,26.51
12,26.82
13,19.27
14,26.2
15,33.88
16,18.75
17,38.08
18,17.31
19,43.31
20,9.73
21,41.05
22,58.64
23,47.28
24,59.04
25,32.32
26,45.94
27,36.08
28,8.53
29,27.13
30,12.4
31,53.5
32,46.31
33,49.76
34,37.23
35,34.91
36,47.65
37,54.97
38,23.8
39,32.89
40,38.76
41,22.93
42,47.73
43,31.84
44,29.92
45,18.57
46,30.47
47,14.45
48,8.52
49,34.16
50,41.44
51,29.5
52,30.76
53,27.25
54,22.4
55,19.78
56,17.21
57,25.58
58,19.77
59,9.55
60,59.57
61,20.09
62,13.23
63,24.5
64,48.21
65,46.26
66,45.79
67,32.48
68,46.83
69,28.82
70,25.73
71,48.57
72,18.54
73,20.72
74,14.32
75,24.44
76,38.65
77,32.29
78,46.61
79,40.19
80,48.37
81,13.46
82,35.38
83,30.64
84,34.65
85,22.08
86,35.04
87,26.29
88,35.7
89,55.8
90,57.61
91,10.12
92,20.83
93,33.66
94,26.31
95,18.77
96,35.87
97,35.23
98,40.3
99,29.21
