src,dst,comm
0,47,2
0,17,1
1,16,8
2,36,1
2,10,2
3,48,3
3,15,6
3,46,4
4,34,8
4,6,5
4,36,9
5,14,5
5,44,4
5,49,10
5,15,2
6,32,9
6,33,3
6,46,4
7,37,6
7,13,10
7,21,5
7,33,8
8,40,8
8,36,5
8,46,2
9,41,2
10,32,6
10,18,2
11,30,8
12,22,4
12,31,7
12,40,9
13,41,5
13,34,2
13,29,8
14,16,8
14,36,8
15,43,10
15,48,1
15,17,2
16,46,7
16,29,1
16,45,4
16,34,5
17,48,4
17,47,2
17,46,4
18,35,3
19,36,7
19,40,10
19,24,2
19,45,10
20,31,3
20,25,8
20,37,9
21,42,5
21,30,9
21,40,1
22,49,2
22,42,1
22,25,10
23,43,1
24,35,4
24,49,7
24,40,5
25,37,7
25,34,9
25,44,4
26,42,2
26,41,9
27,35,6
27,49,1
27,40,1
27,43,6
28,33,1
28,47,3
28,44,9
28,34,1
29,38,1
29,40,1
30,35,6
30,47,7
30,31,3
31,44,4
31,39,3
31,38,5
32,40,2
32,35,10
32,34,3
33,36,9
33,46,6
33,43,10
33,38,2
34,39,3
34,46,1
34,45,3
34,44,10
35,45,9
35,43,2
35,38,7
36,46,6
36,39,7
37,44,5
37,39,3
38,46,8
38,39,2
38,40,1
39,45,4
39,41,1
39,47,10
39,44,10
40,42,7
41,47,3
41,48,3
41,45,4
42,45,3
42,48,7
42,44,7
42,49,9
43,44,9
43,45,4
43,49,5
44,48,6
45,46,9
45,48,4
45,49,6
46,48,1
47,48,1
47,49,3
48,49,8
