task,cost
0,21.82
1,30.19
2,18.25
3,38.08
4,18.02
5,36.58
6,12.76
7,9.07
8,38.4
9,12.04
10,13.95
11,22.73
12,22.31
13,38.7
14,17.49
15,28.03
16,25.52
17,20.94
18,10.61
19,14.44
20,41.89
21,13.89
22,55.43
23,30.79
24,8.38
25,28.46
26,31.04
27,36.7
28,25.29
29,37.58
30,30.52
31,23.94
32,28.48
33,30.9
34,53.8
35,40.25
36,48.57
37,44.06
38,56.63
39,25.25
40,38.43
41,20.35
42,56.72
43,56.1
44,18.07
45,46.18
46,10.97
47,44.66
48,10.5
49,31.27
50,22.03
51,54.47
52,27.58
53,15.83
54,26.54
55,61.63
56,34.33
57,16.57
58,25.71
59,27.86
60,20.79
61,51.55
62,48.24
63,20.44
64,9.47
65,37.46
66,42.01
67,26.65
68,37.1
69,41.18
70,21.17
71,59.03
72,50.86
73,49.23
74,40.16
75,46.2
76,16.03
77,55.81
78,11.4
79,38.4
