task,cost
0,16.27
1,54.23
2,42.95
3,14.99
4,49.88
5,32.15
6,11.48
7,41.89
8,15.56
9,53.08
10,24.87
11,11.68
12,31.16
13,12.14
14,23.75
15,15.42
16,41.05
17,18.14
18,46.53
19,13.43
20,45.85
21,26.49
22,52.79
23,54.47
24,27.1
25,44.38
26,36.23
27,25.91
28,19.52
29,27.04
30,37.41
31,17.48
32,44.28
33,41.72
34,24.78
35,41.59
36,27.89
37,13.99
38,24.76
39,41.93
40,36.61
41,12.11
42,45.26
43,40.47
44,17.3
45,39.93
46,34.33
47,17.72
48,37.25
49,20.46
50,19.65
51,12.16
52,18.22
53,38.21
54,52.87
55,17.14
56,54.08
57,12.22
58,47.97
59,7.78
60,13.55
61,48.63
62,44.35
63,51.3
64,21.94
65,11.89
66,35.5
67,16.32
68,16.73
69,43.43
70,39.28
71,23.67
72,43.35
73,23.04
74,32.94
75,26.01
76,17.92
77,51.89
78,30.68
79,20.22
80,24.42
81,27.67
82,11.29
83,31.23
84,26.37
85,25.18
86,56.64
87,35.52
88,38.0
89,27.87
