task,cost
0,35.33
1,25.17
2,45.47
3,18.89
4,27.75
5,19.35
6,11.53
7,32.78
8,48.45
9,49.4
10,29.81
11,45.76
12,13.05
13,18.61
14,26.33
15,42.62
16,26.36
17,25.93
18,40.21
19,38.96
20,26.3
21,52.58
22,46.86
23,38.17
24,55.24
25,20.94
26,44.41
27,12.72
28,40.3
29,33.34
30,16.93
31,21.06
32,26.01
33,11.96
34,48.8
35,30.73
36,18.13
37,11.97
38,51.76
39,32.01
40,43.72
41,11.27
42,26.87
43,22.7
44,43.15
45,48.14
46,18.21
47,38.68
48,42.44
49,41.77
50,38.69
51,12.93
52,25.84
53,35.02
54,13.4
55,31.39
56,20.55
57,19.6
58,16.67
59,16.63
60,21.4
61,21.57
62,13.27
63,15.25
64,18.13
65,16.55
66,25.2
67,27.27
68,39.46
69,27.71
70,28.53
71,38.24
72,25.84
73,28.0
74,47.23
75,42.96
76,12.36
77,38.56
78,11.86
79,14.62
80,12.09
81,33.81
82,28.89
83,10.8
84,17.4
85,45.77
86,23.61
87,17.34
88,30.68
89,27.81
