src,dst,comm
0,55,5
1,10,6
1,7,8
1,51,6
1,20,9
2,48,8
3,26,9
3,44,10
3,25,6
3,12,5
4,44,9
4,18,1
4,45,2
5,23,5
6,31,9
7,23,1
7,47,10
8,23,2
8,43,7
9,52,1
9,34,3
9,57,9
9,36,10
10,33,4
10,16,2
10,51,5
11,43,10
11,51,8
11,24,10
12,33,3
12,31,8
12,43,2
12,34,9
13,25,2
13,40,2
13,50,4
14,45,6
15,59,2
15,40,9
16,18,6
16,23,7
16,20,6
16,39,3
17,43,3
18,49,4
18,27,7
18,51,10
19,45,6
19,21,9
20,49,5
20,29,3
20,38,7
20,30,1
21,54,5
21,29,3
21,36,1
21,46,5
22,35,1
23,53,6
24,52,2
24,59,6
25,33,5
26,56,1
26,54,7
26,38,10
26,28,2
27,49,1
27,56,10
28,33,9
28,47,3
28,46,10
28,32,1
29,48,4
29,49,5
29,38,8
29,39,7
30,57,10
31,34,4
32,49,7
32,48,4
32,34,3
33,34,4
33,43,7
33,55,4
34,52,10
34,53,7
34,37,5
35,38,9
35,41,6
35,40,4
36,53,2
36,42,9
37,47,3
38,55,7
38,47,7
39,40,6
39,42,9
40,47,2
40,41,6
41,59,1
41,43,1
41,52,8
42,59,3
43,53,4
44,49,4
44,46,8
44,50,5
44,56,3
45,58,5
45,59,10
45,53,7
45,52,9
46,57,5
46,50,2
46,52,8
46,47,9
47,56,10
47,48,6
47,51,6
48,57,8
48,56,1
49,52,6
50,57,2
50,53,1
50,55,6
51,55,2
51,57,1
51,56,10
51,54,7
52,53,8
52,57,7
53,54,10
53,58,7
54,59,7
54,57,7
54,56,10
54,58,10
55,58,3
55,59,5
55,57,5
56,59,9
56,57,7
56,58,1
57,59,8
57,58,3
58,59,7
