src,dst,comm
0,10,4
1,27,9
1,17,1
2,11,10
2,3,6
2,17,7
2,18,6
3,38,6
4,34,6
4,20,6
5,21,8
6,9,7
7,30,5
7,38,2
8,32,8
8,9,7
8,36,9
8,10,6
9,31,4
9,39,7
9,25,10
10,35,4
10,31,4
10,15,7
11,37,7
11,23,4
12,24,10
12,20,4
12,23,3
12,15,10
13,36,6
13,21,1
13,27,9
14,27,4
14,33,9
14,37,10
14,26,3
15,19,9
15,24,6
15,36,3
16,35,6
17,33,8
17,22,7
17,24,1
17,20,2
18,22,10
18,25,4
18,24,8
18,34,3
19,30,8
19,36,6
19,27,7
20,25,2
20,30,5
20,35,8
20,38,2
21,33,10
21,32,6
22,38,8
22,31,4
22,26,4
23,30,6
23,28,9
23,36,6
23,34,6
24,30,5
24,38,2
24,26,5
25,30,4
26,37,4
26,31,4
27,29,9
27,33,7
28,31,7
28,39,8
28,33,3
29,36,1
30,36,8
31,38,5
31,32,7
31,33,9
31,34,6
32,36,2
32,38,6
32,33,1
33,35,2
33,36,6
33,39,9
33,38,9
34,37,5
34,38,9
35,38,7
35,37,2
36,38,5
36,37,5
36,39,8
37,39,2
37,38,6
38,39,9
