src,dst,comm
0,10,4
0,37,1
0,29,8
1,20,1
1,37,10
1,23,6
2,23,3
2,18,6
3,38,4
3,25,8
3,4,1
4,16,10
4,39,3
4,12,4
4,18,10
5,27,4
5,8,10
5,26,2
5,30,8
6,29,7
6,9,1
7,27,5
7,28,9
7,39,7
7,31,1
8,13,6
9,18,9
9,31,10
9,25,7
9,10,10
10,25,1
10,15,9
10,32,10
11,25,8
11,19,2
12,16,4
13,33,4
13,21,3
13,31,2
14,38,10
14,31,8
14,21,4
15,19,9
16,21,6
16,29,3
16,23,3
17,29,6
17,25,2
17,35,1
17,24,1
18,26,3
18,23,3
18,19,4
18,22,7
19,34,1
19,20,6
19,35,6
20,36,9
21,36,8
21,38,4
21,22,8
22,27,3
22,24,4
23,38,4
24,36,9
24,29,7
25,26,9
25,29,6
25,38,3
26,32,7
26,36,7
27,29,7
27,39,2
27,33,8
28,30,6
29,36,4
29,30,2
29,34,7
30,34,10
31,32,6
31,34,7
32,38,6
32,37,7
32,36,2
32,34,5
33,36,3
34,35,4
34,38,7
35,39,10
35,37,2
35,38,10
36,38,9
36,39,9
36,37,5
37,38,2
37,39,2
38,39,1
