task,cost
0,29.35
1,35.81
2,21.38
3,42.23
4,40.21
5,39.8
6,37.65
7,30.89
8,35.02
9,50.0
10,12.43
11,19.18
12,18.85
13,33.0
14,38.26
15,26.83
16,11.08
17,56.31
18,50.06
19,22.38
20,14.48
21,13.51
22,37.75
23,34.64
24,17.21
25,41.12
26,44.35
27,9.77
28,42.28
29,15.44
30,38.85
31,11.5
32,11.79
33,24.18
34,24.38
35,8.27
36,9.25
37,48.92
38,16.25
39,14.38
40,25.39
41,40.06
42,17.22
43,32.57
44,32.73
45,26.73
46,31.32
47,20.33
48,36.02
49,33.55
50,13.04
51,32.57
52,48.42
53,17.76
54,24.28
55,41.48
56,24.12
57,58.92
58,12.23
59,8.28
