task,cost
0,19.66
1,22.97
2,14.32
3,13.63
4,48.07
5,24.68
6,16.24
7,23.37
8,32.47
9,20.83
10,51.2
11,32.17
12,12.37
13,55.47
14,24.84
15,62.13
16,24.9
17,31.26
18,23.15
19,38.9
20,8.28
21,13.81
22,27.82
23,19.48
24,33.03
25,43.39
26,54.41
27,26.91
28,15.56
29,34.07
30,10.52
31,58.03
32,12.92
33,29.45
34,15.12
35,19.2
36,48.36
37,23.37
38,29.74
39,27.46
40,34.83
41,42.92
42,33.79
43,27.89
44,31.6
45,31.78
46,44.63
47,24.21
48,42.58
49,44.55
50,34.57
51,32.48
52,55.2
53,39.24
54,49.14
55,10.31
56,30.24
57,16.49
58,26.45
59,54.19
60,30.58
61,17.83
62,25.26
63,15.22
64,38.38
65,25.14
66,21.87
67,35.19
68,52.57
69,13.69
70,35.15
71,7.59
72,26.41
73,36.85
74,45.2
75,12.09
76,21.26
77,46.13
78,18.11
79,33.11
80,31.55
81,23.5
82,38.81
83,32.83
84,51.32
85,14.63
86,45.79
87,39.99
88,37.7
89,19.75
