task,cost
0,37.87
1,19.63
2,28.86
3,18.02
4,10.24
5,48.06
6,44.46
7,13.43
8,29.37
9,13.06
10,28.95
11,7.97
12,12.83
13,55.56
14,45.73
15,23.17
16,25.92
17,35.83
18,25.68
19,23.59
20,29.57
21,58.07
22,47.86
23,8.29
24,33.07
25,36.45
26,18.74
27,46.51
28,34.04
29,53.72
30,17.7
31,46.87
32,29.46
33,35.61
34,30.46
35,30.06
36,27.17
37,39.19
38,25.31
39,11.29
40,50.38
41,33.26
42,19.06
43,35.96
44,17.16
45,38.45
46,50.86
47,49.55
48,14.73
49,36.68
50,14.17
51,27.33
52,30.75
53,30.22
54,27.21
55,12.3
56,31.5
57,36.32
58,13.1
59,15.95
60,45.39
61,45.27
62,55.47
63,18.38
64,21.63
65,31.27
66,13.21
67,39.74
68,51.81
69,12.45
70,39.76
71,45.98
72,21.67
73,13.83
74,36.43
75,22.66
76,27.46
77,20.48
78,15.29
79,16.2
