task,cost
0,11.62
1,32.98
2,24.28
3,13.25
4,23.87
5,31.6
6,20.37
7,37.9
8,58.27
9,24.61
10,27.97
11,22.68
12,11.32
13,42.43
14,14.86
15,19.45
16,45.32
17,25.12
18,34.53
19,20.44
20,23.4
21,16.74
22,16.9
23,41.46
24,25.13
25,35.56
26,39.31
27,20.04
28,26.08
29,15.24
30,44.61
31,26.96
32,32.48
33,24.75
34,42.0
35,13.56
36,12.0
37,44.72
38,37.11
39,21.3
40,48.85
41,21.74
42,24.98
43,9.89
44,10.96
45,34.1
46,22.92
47,34.14
48,10.73
49,12.83
50,21.81
51,42.47
52,41.55
53,31.38
54,8.4
55,8.91
56,35.82
57,43.8
58,36.62
59,23.86
60,46.69
61,38.52
62,53.04
63,10.36
64,26.7
65,18.61
66,46.47
67,37.65
68,13.93
69,59.99
70,55.2
71,53.83
72,22.22
73,18.76
74,25.9
75,34.83
76,30.73
77,36.33
78,48.33
79,56.0
80,43.63
81,43.81
82,40.47
83,43.88
84,14.25
85,10.06
86,37.66
87,28.38
88,46.88
89,35.6
