src,dst,comm
0,40,2
0,48,4
0,69,3
0,53,5
1,38,10
1,47,3
2,8,6
2,57,4
2,30,5
2,12,10
3,69,6
4,64,10
4,6,4
5,51,4
5,48,7
6,20,8
7,53,7
7,51,3
7,23,7
8,57,3
9,23,5
9,54,6
9,43,10
10,12,3
10,56,7
10,64,10
10,67,6
11,31,7
12,56,4
12,65,2
12,58,3
12,29,5
13,42,8
13,21,7
14,56,8
14,47,3
15,68,3
15,65,1
15,52,2
16,32,7
16,19,10
16,31,4
16,69,4
17,42,9
18,63,6
18,30,5
19,25,5
19,29,5
20,61,9
20,24,7
20,52,8
21,27,3
21,68,6
21,53,6
22,65,8
22,31,10
22,29,2
22,40,4
23,55,9
24,39,9
24,37,10
25,32,6
25,68,3
26,38,2
27,39,6
27,61,3
28,52,2
28,42,1
28,31,6
29,37,5
30,43,7
30,67,5
30,63,4
30,31,3
31,40,7
32,41,1
32,44,4
33,55,3
33,40,8
33,36,1
33,45,1
34,60,9
34,69,6
34,45,5
35,36,2
35,61,1
35,56,8
35,63,6
36,43,10
36,50,6
36,45,10
37,60,7
38,59,6
38,68,9
38,66,8
38,46,3
39,49,6
40,55,7
40,51,8
40,44,5
41,67,6
41,52,6
41,47,1
42,69,5
42,61,7
43,59,7
44,51,6
44,68,8
45,68,10
46,67,5
47,63,7
48,57,5
48,66,8
49,53,2
50,52,5
50,65,4
50,51,6
50,64,3
51,54,1
51,52,3
51,61,2
51,68,8
52,61,1
52,54,9
53,57,7
53,67,6
53,54,9
54,64,1
54,66,2
54,65,10
55,62,5
55,63,9
55,64,3
55,65,10
56,57,8
56,62,4
57,68,7
57,60,7
58,66,2
58,64,2
58,65,3
58,68,1
59,65,9
59,61,8
59,69,6
59,64,7
60,63,10
60,66,1
60,69,9
60,65,2
61,63,5
61,68,5
61,67,6
62,68,4
63,66,7
63,68,5
63,67,4
63,65,8
64,69,3
64,65,7
64,67,8
64,68,2
65,67,7
65,68,2
66,68,8
66,67,4
67,68,5
67,69,5
68,69,5
