src,dst,comm
0,7,2
1,61,5
1,55,2
1,36,3
2,33,3
3,49,3
3,18,5
3,21,2
3,33,1
4,24,3
5,42,9
6,43,10
6,53,2
6,64,9
7,18,5
7,67,1
8,9,4
8,52,7
8,64,2
8,61,9
9,51,7
9,48,10
9,61,6
9,32,4
10,51,10
10,29,9
11,18,8
11,16,2
11,58,4
12,65,8
12,66,7
12,26,2
12,18,7
13,61,6
13,25,10
13,57,8
13,68,8
14,33,6
14,17,1
14,20,6
15,60,3
15,43,8
16,35,8
16,61,6
16,29,3
16,34,3
17,49,9
17,32,7
17,58,2
18,55,1
18,59,2
18,26,2
18,49,5
19,57,4
19,61,2
20,59,8
20,22,2
20,42,9
20,40,2
21,68,4
21,44,9
21,66,3
21,65,4
22,29,6
22,48,4
22,54,8
23,47,6
23,62,9
23,68,5
23,66,3
24,29,9
24,39,5
24,63,7
25,27,4
26,64,7
26,61,5
27,39,3
27,50,4
28,36,7
29,50,5
29,36,6
30,45,6
31,32,6
31,46,9
31,39,10
32,51,9
32,45,3
33,64,9
34,58,7
34,47,4
35,47,4
36,38,3
36,57,4
36,62,3
37,57,2
37,62,4
38,63,8
38,57,3
39,53,7
39,62,5
39,67,6
40,62,4
40,43,2
40,57,6
41,58,10
42,68,8
43,58,4
43,66,8
43,49,6
44,56,3
45,67,4
45,65,2
45,55,9
46,53,7
46,66,2
46,65,6
47,60,7
47,57,4
48,69,8
48,59,5
49,52,4
49,61,10
49,68,2
50,61,9
50,55,2
50,63,8
50,59,4
51,53,2
51,52,4
51,69,7
51,62,4
52,65,9
52,54,5
53,67,9
53,62,9
53,63,3
54,67,9
55,60,10
55,56,1
55,64,9
56,59,2
57,68,9
57,58,8
57,60,3
58,59,9
58,60,7
58,62,8
58,64,10
59,62,8
59,63,1
59,61,1
59,64,3
60,67,5
61,69,9
62,64,1
62,68,7
63,64,6
64,68,8
64,67,6
64,69,7
64,65,4
65,69,4
65,68,9
65,66,7
66,69,7
66,68,3
66,67,7
67,69,10
68,69,7
