task,cost
0,42.3
1,11.65
2,41.06
3,56.55
4,15.61
5,33.04
6,35.06
7,13.02
8,41.43
9,17.36
10,32.9
11,44.83
12,46.92
13,30.31
14,51.87
15,42.78
16,41.76
17,40.17
18,24.43
19,31.42
20,20.58
21,37.4
22,46.75
23,34.27
24,39.77
25,43.01
26,17.62
27,21.82
28,38.37
29,41.35
30,40.19
31,41.05
32,13.42
33,29.94
34,36.74
35,12.33
36,39.03
37,45.56
38,18.31
39,11.45
40,10.86
41,34.65
42,10.53
43,48.32
44,16.09
45,39.94
46,18.22
47,52.12
48,34.65
49,13.71
50,21.6
51,17.66
52,26.35
53,17.42
54,13.74
55,11.8
56,50.16
57,24.19
58,52.98
59,49.13
60,40.43
61,22.38
62,45.2
63,37.94
64,47.21
65,13.9
66,42.65
67,22.23
68,19.97
69,20.75
70,42.89
71,44.65
72,17.38
73,46.07
74,10.71
75,33.36
76,50.23
77,25.12
78,43.71
79,34.26
80,35.36
81,49.59
82,26.31
83,55.96
84,12.1
85,44.05
86,24.28
87,11.23
88,34.14
89,11.57
90,25.44
91,26.0
92,22.94
93,56.68
94,49.1
95,29.66
96,29.03
97,35.25
98,26.77
99,30.77
