task,cost
0,15.98
1,10.85
2,39.92
3,24.19
4,52.33
5,26.44
6,42.38
7,20.68
8,28.52
9,14.41
10,16.11
11,14.49
12,26.15
13,14.97
14,58.68
15,36.55
16,58.93
17,21.57
18,46.23
19,8.65
20,27.37
21,39.84
22,27.55
23,42.31
24,57.1
25,11.77
26,36.5
27,24.26
28,37.86
29,46.86
30,35.11
31,20.37
32,49.63
33,13.81
34,39.92
35,23.62
36,21.34
37,39.6
38,22.34
39,50.6
40,26.21
41,12.56
42,22.71
43,22.59
44,15.52
45,16.85
46,21.85
47,25.34
48,36.08
49,15.68
50,41.98
51,42.09
52,16.4
53,15.24
54,21.95
55,14.51
56,33.38
57,24.13
58,18.96
59,44.16
60,30.28
61,35.13
62,34.94
63,25.65
64,42.37
65,45.43
66,23.26
67,13.24
68,20.93
69,44.44
70,14.23
71,49.39
72,24.53
73,27.92
74,22.28
75,21.95
76,21.02
77,28.23
78,43.68
79,23.67
