task,cost
0,35.56
1,14.29
2,39.88
3,39.21
4,59.66
5,48.12
6,41.6
7,16.65
8,26.95
9,35.18
10,48.95
11,18.09
12,23.56
13,60.32
14,29.49
15,47.24
16,45.04
17,38.67
18,14.43
19,11.99
20,37.41
21,37.58
22,25.28
23,30.75
24,46.08
25,38.15
26,15.62
27,56.61
28,36.03
29,15.31
30,34.17
31,17.51
32,16.06
33,26.72
34,18.29
35,34.02
36,37.53
37,28.53
38,22.32
39,33.02
40,26.42
41,46.42
42,23.63
43,37.08
44,20.48
45,38.64
46,10.25
47,10.4
48,22.91
49,24.11
50,34.43
51,17.99
52,23.1
53,35.76
54,11.08
55,46.23
56,37.44
57,42.82
58,13.47
59,33.73
60,26.94
61,29.13
62,19.14
63,27.37
64,9.89
65,44.83
66,18.98
67,23.9
68,60.31
69,33.44
