task,cost
0,43.49
1,20.4
2,45.63
3,58.38
4,38.53
5,38.12
6,30.5
7,42.51
8,22.95
9,36.02
10,21.18
11,24.28
12,45.56
13,28.33
14,42.21
15,30.37
16,27.76
17,45.04
18,13.62
19,35.2
20,37.14
21,24.04
22,26.66
23,52.57
24,29.94
25,31.67
26,32.57
27,28.33
28,19.46
29,27.68
30,37.45
31,42.33
32,51.31
33,17.98
34,31.43
35,19.25
36,36.66
37,38.24
38,30.02
39,39.12
40,38.07
41,41.52
42,9.26
43,22.4
44,16.54
45,22.6
46,30.28
47,54.12
48,59.23
49,12.39
50,30.82
51,13.29
52,47.68
53,19.14
54,22.43
55,29.33
56,29.34
57,28.7
58,35.47
59,11.45
60,31.79
61,23.63
62,52.79
63,32.34
64,54.47
65,10.3
66,29.27
67,9.73
68,26.89
69,58.92
70,18.18
71,22.15
72,19.16
73,45.24
74,28.29
75,33.31
76,37.95
77,32.74
78,24.44
79,9.42
