src,dst,comm
0,42,6
0,58,7
0,5,1
0,51,5
1,38,1
1,15,10
1,34,10
1,26,7
2,24,7
3,58,3
3,55,10
4,24,5
4,22,6
4,49,7
4,43,9
5,28,4
5,43,5
5,59,3
5,55,4
6,17,10
7,24,5
7,59,8
7,52,4
8,29,4
9,28,7
9,45,2
9,32,7
9,24,1
10,58,4
10,31,5
10,35,8
11,56,5
11,48,6
11,59,2
12,27,8
12,32,6
12,31,1
13,36,6
13,43,3
13,53,10
14,47,3
14,37,3
14,55,2
14,33,9
15,54,2
16,59,1
16,40,1
16,45,5
16,41,9
17,42,1
17,26,4
17,27,9
18,28,9
18,42,8
18,58,5
19,42,2
19,45,3
19,53,10
20,22,9
20,31,4
21,27,10
22,46,4
22,44,10
22,24,2
22,57,7
23,32,3
23,59,3
24,47,5
24,28,9
25,40,5
25,48,9
25,39,9
25,47,2
26,59,8
26,49,2
26,40,2
26,43,10
27,35,7
27,41,3
27,36,7
27,50,6
28,49,4
28,32,10
28,43,1
28,59,1
29,52,10
29,50,9
29,39,6
30,54,4
30,37,4
31,43,4
31,45,10
31,51,1
31,53,2
32,39,1
32,40,7
32,42,6
33,51,6
34,49,5
35,42,5
35,54,6
36,39,3
36,49,9
36,40,1
37,53,4
37,51,10
37,58,10
37,50,1
38,44,10
38,52,8
39,56,7
39,46,5
40,58,4
41,43,7
41,42,6
42,58,4
43,59,9
43,57,8
44,46,5
44,53,5
45,46,10
45,58,7
45,57,4
45,48,10
46,48,9
46,59,9
47,52,5
47,56,8
47,50,5
48,53,6
49,51,7
50,57,7
51,55,7
51,54,5
51,53,2
52,56,5
52,58,9
52,55,5
52,57,7
53,58,5
53,55,8
53,54,9
53,59,3
54,59,8
54,55,4
54,57,9
55,59,2
56,59,9
56,58,5
56,57,1
57,59,2
58,59,6
