task,cost
0,11.21
1,19.24
2,26.12
3,19.77
4,30.18
5,37.34
6,11.88
7,12.7
8,48.23
9,38.66
10,39.37
11,15.44
12,49.58
13,38.56
14,45.11
15,20.26
16,29.2
17,53.91
18,17.43
19,46.05
20,19.19
21,21.66
22,35.94
23,42.66
24,17.73
25,18.48
26,13.71
27,38.56
28,23.23
29,15.33
30,13.81
31,45.77
32,16.6
33,18.78
34,14.72
35,27.61
36,18.33
37,9.3
38,50.53
39,54.45
40,38.7
41,40.2
42,16.19
43,43.53
44,24.87
45,45.97
46,12.91
47,39.02
48,14.41
49,23.49
50,14.37
51,60.24
52,33.53
53,10.98
54,25.03
55,27.95
56,23.77
57,59.86
58,34.43
59,18.09
