src,dst,comm
0,3,9
0,37,8
1,46,9
2,5,3
2,47,10
2,7,1
3,26,8
4,5,4
5,41,6
5,22,3
5,20,6
5,23,10
6,32,3
6,55,7
6,31,8
7,26,5
7,56,8
7,41,5
7,37,5
8,54,3
8,17,7
8,30,3
9,23,5
9,18,5
9,30,2
9,51,1
10,54,9
10,32,6
10,15,3
10,53,3
11,59,1
12,36,9
13,43,7
13,19,3
13,34,4
13,14,4
14,46,8
15,55,9
16,48,6
17,59,5
17,55,1
18,46,1
18,38,4
19,28,10
19,31,4
20,48,2
20,34,9
21,29,7
22,49,1
23,44,3
24,44,8
24,28,8
24,32,2
25,47,4
25,46,9
25,40,3
25,42,7
26,54,7
26,27,6
26,39,4
27,39,4
27,40,1
27,52,3
27,28,10
28,32,8
28,37,9
28,36,4
29,35,3
29,54,4
29,46,3
29,50,3
30,52,6
31,55,5
31,52,4
31,56,4
31,39,10
32,49,6
32,52,9
32,38,7
32,53,4
33,59,9
33,54,4
33,34,8
33,43,5
34,44,3
35,45,9
35,46,10
36,51,8
36,44,7
36,50,2
36,55,10
37,49,9
37,58,9
37,53,7
38,42,2
38,52,4
38,46,7
38,48,9
39,55,10
40,48,5
40,50,7
41,45,7
41,50,6
41,42,9
42,51,5
42,58,10
43,55,6
43,58,9
43,52,4
43,53,10
44,45,2
44,53,6
44,51,1
44,48,4
45,49,9
45,48,9
45,53,2
46,55,6
47,58,7
47,57,6
47,49,4
48,49,8
48,54,4
48,58,1
49,50,6
49,59,1
49,54,1
49,51,9
50,54,1
50,59,6
51,54,8
51,56,5
51,58,6
52,57,8
52,53,4
53,55,6
53,58,3
53,57,5
53,59,2
54,56,5
54,55,7
55,58,4
55,59,6
55,56,8
55,57,10
56,57,4
56,59,8
56,58,6
57,59,7
57,58,2
58,59,10
