task,cost
0,35.02
1,31.6
2,15.17
3,14.34
4,49.3
5,16.82
6,12.12
7,47.57
8,42.72
9,59.08
10,18.46
11,33.95
12,45.8
13,40.07
14,16.97
15,37.89
16,23.81
17,23.25
18,18.61
19,16.24
20,35.2
21,35.32
22,49.24
23,25.17
24,17.99
25,29.29
26,33.43
27,39.37
28,9.33
29,38.26
30,33.12
31,20.4
32,18.47
33,19.63
34,32.57
35,11.7
36,52.16
37,49.86
38,30.84
39,36.69
40,49.56
41,31.75
42,44.91
43,10.87
44,27.13
45,22.81
46,28.68
47,15.47
48,19.99
49,42.09
50,31.38
51,38.69
52,28.13
53,45.38
54,35.17
55,46.76
56,18.73
57,38.23
58,31.11
59,10.8
