src,dst,comm
0,76,2
0,14,4
0,40,2
0,65,9
1,18,4
1,62,4
1,17,8
2,22,6
2,18,5
2,5,3
2,60,4
3,78,8
4,12,7
4,30,3
4,20,4
5,76,10
5,33,2
5,8,2
6,17,1
6,31,9
6,63,9
6,69,2
7,74,3
7,32,4
7,52,8
7,71,7
8,62,3
9,58,3
9,66,4
9,38,6
10,69,1
10,28,3
10,14,8
11,61,9
11,40,8
11,41,5
11,49,9
12,28,4
12,35,10
12,41,10
13,52,8
13,55,1
14,77,7
15,72,9
16,17,3
17,59,1
17,19,7
18,29,3
18,78,3
18,38,6
19,62,4
20,57,5
21,71,5
21,56,6
21,68,9
22,61,2
23,55,10
23,73,7
24,28,2
24,52,5
24,44,8
24,76,6
25,66,7
26,35,2
26,66,5
26,39,6
27,46,1
27,43,5
27,36,7
27,51,6
28,74,10
28,30,1
29,42,9
29,57,4
29,72,9
30,48,4
30,77,2
30,59,5
31,60,1
31,69,6
31,58,1
32,62,2
33,36,10
33,40,3
33,53,9
33,57,8
34,55,6
34,61,5
34,56,7
35,37,4
35,41,6
35,72,2
36,75,2
36,38,5
36,41,10
36,56,8
37,77,4
37,46,5
37,71,1
38,47,8
38,60,1
38,46,9
39,53,9
39,71,4
39,48,5
39,66,9
40,54,2
40,67,10
40,74,7
41,73,2
41,69,2
42,64,9
42,55,8
42,70,6
42,61,9
43,73,7
43,44,1
44,78,4
44,63,6
44,67,9
44,51,3
45,77,9
45,74,9
45,55,8
45,63,4
46,61,9
46,64,5
46,76,6
46,60,2
47,61,7
47,55,5
48,54,8
48,57,5
48,59,2
48,68,6
49,65,2
49,76,9
50,62,5
50,60,8
50,63,4
51,78,5
51,59,2
52,77,8
53,78,2
53,66,3
53,74,8
53,72,9
54,60,1
54,55,8
54,65,9
54,61,5
55,65,1
55,69,9
56,75,1
56,72,5
56,74,3
57,75,3
57,67,7
57,77,5
58,71,5
58,72,6
59,74,4
59,77,4
60,66,3
60,65,3
61,70,2
61,75,6
62,67,4
62,64,9
63,72,3
63,77,7
64,72,3
64,68,10
64,79,6
65,70,3
65,73,6
65,76,4
66,70,10
67,71,6
67,75,2
68,77,6
68,78,10
69,71,2
69,77,4
69,75,3
69,79,4
70,78,10
71,72,10
72,76,4
72,77,6
72,74,7
73,74,5
73,79,7
73,78,10
74,76,2
74,79,2
75,79,9
75,78,3
75,77,4
75,76,1
76,79,10
76,77,7
76,78,2
77,79,8
77,78,10
78,79,7
