task,cost
0,32.98
1,11.74
2,29.22
3,14.43
4,21.64
5,22.51
6,28.45
7,12.8
8,32.57
9,39.55
10,24.76
11,8.73
12,23.99
13,13.29
14,19.13
15,14.29
16,26.26
17,20.67
18,27.47
19,51.07
20,10.9
21,42.64
22,29.7
23,24.54
24,26.33
25,32.17
26,46.26
27,45.61
28,29.95
29,22.09
30,13.29
31,40.01
32,17.55
33,25.28
34,42.3
35,51.78
36,49.56
37,55.09
38,61.3
39,53.2
40,8.35
41,16.43
42,33.58
43,39.28
44,31.34
45,45.54
46,22.07
47,25.86
48,18.02
49,42.68
50,43.74
51,33.26
52,29.21
53,30.25
54,28.04
55,19.54
56,29.64
57,42.72
58,27.85
59,34.73
60,21.06
61,51.5
62,35.83
63,46.59
64,34.4
65,28.0
66,15.94
67,38.53
68,29.56
69,33.96
