task,cost
0,17.81
1,32.36
2,22.19
3,23.2
4,30.25
5,37.86
6,29.09
7,13.2
8,49.3
9,48.66
10,33.08
11,15.63
12,38.49
13,31.62
14,15.06
15,53.55
16,17.97
17,28.06
18,38.02
19,44.99
20,13.92
21,27.62
22,17.37
23,41.27
24,49.73
25,16.26
26,39.25
27,34.1
28,56.96
29,46.19
30,20.36
31,19.8
32,51.76
33,25.54
34,36.63
35,13.04
36,12.25
37,19.73
38,38.46
39,37.39
40,26.55
41,49.23
42,25.7
43,30.26
44,44.88
45,35.14
46,37.19
47,14.76
48,31.0
49,46.6
50,16.77
51,29.89
52,16.28
53,30.45
54,51.08
55,12.93
56,10.02
57,17.48
58,43.87
59,20.74
60,34.99
61,33.93
62,31.36
63,34.77
64,35.17
65,27.36
66,25.03
67,32.83
68,36.37
69,46.15
