task,cost
0,54.4
1,36.41
2,38.4
3,12.16
4,35.17
5,26.38
6,53.43
7,33.39
8,17.38
9,35.51
10,37.15
11,19.22
12,21.05
13,15.47
14,34.13
15,27.72
16,11.93
17,22.25
18,14.38
19,48.72
20,51.54
21,57.37
22,10.58
23,19.3
24,23.74
25,29.33
26,45.59
27,25.92
28,16.97
29,12.97
30,11.79
31,38.63
32,23.37
33,40.45
34,41.34
35,37.53
36,19.04
37,14.89
38,8.53
39,42.34
40,30.41
41,41.27
42,47.5
43,20.91
44,37.4
45,19.69
46,17.26
47,10.9
48,53.68
49,26.21
50,13.32
51,23.6
52,15.67
53,15.69
54,43.64
55,24.83
56,39.59
57,40.67
58,42.25
59,26.04
60,22.9
61,32.6
62,8.64
63,46.06
64,43.15
65,30.66
66,12.69
67,37.82
68,16.87
69,36.2
70,35.9
71,30.45
72,38.04
73,19.75
74,29.72
75,39.48
76,29.69
77,29.81
78,29.69
79,22.74
80,40.81
81,15.37
82,10.64
83,15.38
84,17.22
85,33.65
86,42.63
87,57.31
88,32.18
89,8.7
