src,dst,comm
0,29,2
1,28,4
2,18,3
2,20,5
3,13,10
4,24,8
4,26,3
4,11,6
5,11,1
6,19,3
6,15,7
7,18,8
8,18,9
8,29,7
8,13,8
9,11,7
9,25,2
10,20,9
10,24,6
10,11,5
10,18,8
11,13,7
11,28,1
11,16,7
12,26,2
12,19,5
12,28,9
12,15,7
13,20,3
14,26,5
15,22,1
15,21,4
15,26,5
15,18,2
16,21,8
16,24,7
16,25,2
16,22,3
17,29,4
17,23,8
17,21,7
17,28,2
18,28,2
18,29,7
19,20,6
20,23,9
21,27,9
21,23,8
21,29,4
21,26,8
22,24,9
22,26,7
23,24,6
23,25,3
23,28,7
23,26,1
24,26,10
24,25,2
25,26,2
25,29,7
25,27,10
25,28,6
26,28,9
26,27,7
26,29,3
27,29,2
27,28,7
28,29,6
