task,cost
0,48.9
1,24.08
2,35.15
3,17.61
4,46.61
5,24.19
6,27.54
7,11.35
8,27.27
9,9.57
10,58.23
11,44.81
12,18.63
13,29.16
14,30.41
15,38.52
16,15.74
17,50.88
18,26.76
19,9.94
20,18.6
21,12.6
22,19.55
23,29.75
24,15.5
25,20.07
26,18.31
27,33.81
28,45.04
29,8.64
30,39.44
31,18.88
32,32.61
33,37.29
34,51.6
35,42.37
36,22.59
37,41.16
38,14.67
39,34.72
40,15.61
41,24.64
42,26.81
43,15.45
44,17.82
45,46.79
46,33.95
47,14.64
48,21.42
49,33.4
50,57.09
51,25.53
52,54.22
53,24.12
54,29.24
55,54.17
56,28.63
57,17.94
58,45.4
59,44.09
60,34.27
61,43.07
62,24.37
63,17.35
64,49.02
65,36.93
66,36.57
67,36.04
68,13.28
69,24.65
70,42.59
71,14.35
72,26.51
73,11.89
74,50.21
75,16.38
76,46.26
77,31.51
78,22.48
79,11.55
80,17.01
81,46.34
82,34.18
83,35.53
84,37.18
85,16.41
86,28.15
87,50.7
88,37.74
89,26.98
