src,dst,comm
0,34,7
0,41,2
0,45,8
1,36,10
2,4,7
2,11,9
3,47,1
3,45,5
4,20,9
5,10,9
5,16,2
5,30,1
6,38,5
6,25,4
6,40,10
7,45,5
8,43,4
8,44,7
8,45,1
8,49,6
9,17,6
9,26,4
9,15,8
9,48,3
10,40,10
10,16,9
10,30,8
11,29,10
11,18,1
11,43,1
11,20,8
12,35,2
12,41,4
13,24,10
13,47,9
13,49,7
14,31,5
14,21,1
15,19,8
15,21,9
15,31,9
16,30,5
16,34,9
16,21,5
16,26,9
17,18,2
18,48,10
18,29,4
18,34,2
19,46,7
19,26,1
20,48,10
20,30,4
20,28,1
21,38,10
21,24,8
22,25,6
22,31,5
23,44,7
24,31,5
24,48,8
25,48,6
25,36,4
25,49,6
26,29,4
26,31,3
26,33,3
26,49,10
27,41,3
28,31,8
28,38,4
29,34,9
29,49,2
29,45,1
29,44,6
30,48,2
30,39,6
30,46,3
31,32,9
32,35,4
33,38,5
33,48,2
33,49,5
34,36,6
34,41,10
35,42,5
35,39,10
35,49,3
35,46,3
36,45,3
37,45,1
37,46,2
37,38,9
38,47,8
38,39,1
39,48,3
39,46,6
40,43,6
40,45,5
41,45,8
42,43,1
42,49,2
42,48,5
42,44,7
43,46,2
43,49,4
44,48,8
44,45,5
44,49,5
45,48,3
46,49,9
46,47,1
47,48,1
47,49,8
48,49,9
