task,cost
0,31.87
1,39.64
2,43.01
3,29.16
4,45.42
5,32.42
6,8.88
7,51.73
8,42.64
9,16.91
10,12.08
11,27.73
12,61.0
13,34.41
14,33.71
15,19.41
16,27.02
17,21.57
18,26.37
19,41.73
20,36.91
21,28.14
22,44.13
23,21.86
24,14.65
25,40.41
26,36.37
27,23.24
28,41.24
29,19.97
30,26.18
31,31.45
32,25.8
33,39.18
34,14.59
35,46.47
36,56.13
37,9.85
38,24.53
39,7.69
40,36.84
41,47.24
42,20.93
43,8.8
44,20.88
45,31.97
46,19.87
47,50.13
48,27.17
49,18.69
50,33.66
51,25.49
52,11.22
53,30.96
54,16.47
55,37.08
56,19.8
57,33.36
58,55.12
59,37.97
