src,dst,comm
0,23,10
0,9,2
1,35,10
1,37,9
1,17,5
1,19,1
2,39,1
3,27,9
3,10,10
4,37,9
4,20,5
5,43,5
6,23,2
6,28,2
6,32,4
6,35,2
7,22,7
7,55,4
7,31,8
8,40,9
8,11,3
8,57,7
8,32,6
9,31,4
9,28,4
9,45,8
10,31,1
11,51,7
11,45,3
11,23,9
12,38,7
12,46,8
13,39,2
13,46,4
14,26,6
15,50,4
16,46,7
16,50,2
17,22,5
17,37,8
17,18,4
18,20,9
18,25,8
18,55,7
18,56,4
19,54,9
20,22,9
21,22,2
21,57,4
22,24,4
22,43,9
23,37,8
23,42,10
24,35,6
25,42,8
26,33,10
26,47,2
26,44,6
26,38,1
27,51,2
27,47,7
27,52,8
27,38,9
28,42,3
28,53,4
29,53,2
29,38,4
29,49,3
30,45,2
31,53,8
31,35,4
32,42,3
33,58,10
33,48,10
33,37,8
34,49,5
34,56,6
34,48,8
34,50,4
35,41,6
36,46,6
36,55,4
36,38,7
37,51,2
37,54,10
37,58,9
37,48,3
38,43,10
38,57,9
38,40,4
39,42,2
39,44,8
39,59,3
39,49,4
40,46,7
41,44,7
41,48,7
41,46,4
41,50,2
42,59,2
42,53,5
42,57,5
43,59,1
43,46,3
43,53,6
43,47,6
44,56,6
44,55,8
44,59,1
44,53,6
45,51,10
45,56,6
46,50,5
46,53,4
46,47,6
46,59,3
47,48,10
47,51,1
48,57,7
48,49,9
49,57,2
50,53,1
51,52,2
51,56,7
52,55,7
53,58,5
54,56,2
55,58,8
56,58,4
57,59,8
57,58,8
58,59,10
