task,cost
0,34.06
1,19.46
2,32.33
3,27.47
4,26.58
5,10.93
6,49.35
7,37.79
8,24.46
9,14.88
10,39.41
11,41.12
12,27.91
13,28.43
14,17.27
15,15.25
16,31.83
17,46.31
18,44.22
19,47.77
20,37.28
21,25.72
22,7.81
23,18.72
24,37.28
25,39.58
26,52.13
27,30.95
28,24.4
29,40.0
30,13.2
31,53.88
32,19.73
33,17.12
34,23.34
35,57.79
36,18.43
37,36.85
38,50.79
39,28.1
40,37.21
41,58.36
42,8.57
43,27.36
44,9.99
45,34.54
46,21.51
47,32.99
48,19.18
49,51.39
50,11.83
51,23.27
52,35.11
53,44.89
54,20.65
55,20.82
56,16.11
57,29.31
58,39.56
59,33.41
