task,cost
0,21.11
1,12.57
2,39.68
3,20.23
4,24.23
5,60.21
6,50.75
7,10.5
8,29.22
9,27.25
10,45.69
11,52.2
12,30.24
13,9.6
14,51.83
15,10.5
16,15.47
17,36.66
18,46.68
19,43.18
20,10.79
21,42.56
22,45.39
23,22.92
24,21.81
25,35.32
26,24.33
27,35.91
28,26.4
29,38.13
30,44.44
31,50.09
32,28.54
33,25.73
34,33.85
35,33.49
36,10.71
37,28.59
38,24.0
39,42.72
40,25.63
41,31.92
42,21.77
43,38.76
44,15.12
45,30.93
46,35.0
47,18.18
48,28.61
49,20.07
50,22.48
51,28.96
52,24.51
53,54.33
54,40.75
55,27.52
56,18.37
57,19.79
58,37.73
59,21.83
60,29.91
61,34.84
62,43.52
63,33.43
64,19.71
65,54.91
66,28.98
67,26.41
68,31.59
69,42.42
70,29.43
71,48.49
72,31.83
73,11.36
74,44.42
75,33.97
76,48.56
77,38.14
78,32.66
79,58.98
80,17.36
81,17.05
82,19.65
83,34.93
84,19.81
85,31.15
86,40.56
87,22.48
88,43.83
89,16.09
90,61.63
91,10.62
92,23.02
93,13.11
94,22.5
95,37.92
96,12.11
97,43.51
98,29.57
99,44.81
