task,cost
0,15.55
1,29.85
2,14.87
3,44.83
4,60.22
5,27.29
6,43.53
7,14.46
8,25.32
9,29.27
10,54.27
11,51.02
12,40.83
13,39.56
14,15.69
15,39.43
16,40.26
17,12.85
18,36.33
19,18.94
20,11.92
21,24.17
22,26.71
23,24.57
24,15.68
25,21.04
26,31.28
27,46.84
28,27.83
29,46.53
30,14.93
31,44.69
32,13.55
33,57.43
34,47.66
35,19.08
36,32.91
37,32.01
38,25.38
39,26.22
40,21.8
41,38.24
42,26.44
43,16.54
44,31.87
45,27.29
46,34.6
47,40.3
48,46.78
49,23.11
50,24.24
51,35.82
52,9.44
53,29.0
54,31.72
55,43.91
56,37.03
57,20.92
58,45.63
59,37.77
60,8.59
61,28.91
62,20.36
63,43.6
64,31.33
65,11.73
66,43.13
67,24.01
68,47.43
69,20.42
70,40.75
71,33.6
72,48.88
73,26.06
74,29.38
75,59.24
76,36.13
77,50.56
78,45.39
79,19.2
80,53.84
81,55.43
82,53.82
83,37.47
84,49.44
85,32.35
86,32.82
87,49.33
88,44.36
89,50.59
90,40.82
91,12.63
92,47.67
93,51.43
94,38.5
95,62.4
96,20.07
97,11.8
98,44.04
99,14.67
