task,cost
0,17.81
1,28.5
2,35.99
3,53.68
4,36.84
5,44.37
6,9.34
7,19.01
8,55.92
9,19.99
10,21.92
11,54.46
12,39.93
13,44.51
14,12.19
15,12.89
16,48.15
17,24.62
18,33.2
19,30.64
20,12.98
21,24.0
22,19.76
23,18.42
24,9.15
25,35.56
26,21.36
27,25.53
28,43.88
29,45.11
30,42.8
31,26.95
32,15.35
33,56.59
34,43.21
35,30.83
36,37.4
37,46.73
38,41.88
39,32.45
40,20.95
41,35.64
42,50.89
43,43.61
44,31.59
45,18.55
46,33.48
47,24.33
48,22.56
49,35.85
50,44.97
51,45.82
52,19.37
53,25.69
54,18.77
55,55.89
56,50.62
57,17.09
58,32.63
59,30.91
60,10.59
61,30.06
62,13.47
63,25.84
64,45.39
65,56.88
66,26.22
67,21.21
68,16.43
69,41.69
70,23.97
71,36.32
72,15.78
73,12.69
74,42.95
75,39.54
76,14.63
77,50.51
78,34.38
79,27.47
80,28.84
81,15.83
82,41.22
83,36.28
84,24.84
85,28.58
86,22.75
87,48.42
88,32.81
89,17.16
