task,cost
0,43.4
1,37.85
2,43.31
3,20.16
4,40.44
5,42.19
6,19.83
7,11.73
8,30.44
9,31.6
10,27.89
11,41.14
12,29.69
13,36.06
14,21.13
15,38.34
16,27.1
17,40.59
18,34.98
19,12.17
20,54.04
21,11.69
22,39.7
23,21.34
24,12.07
25,26.96
26,27.83
27,23.22
28,21.34
29,32.59
30,26.28
31,11.14
32,30.63
33,32.78
34,26.29
35,35.93
36,50.22
37,9.83
38,40.1
39,8.97
40,45.43
41,36.59
42,32.29
43,9.87
44,24.96
45,21.63
46,36.7
47,23.57
48,32.54
49,37.42
50,28.1
51,11.57
52,25.99
53,33.2
54,14.85
55,30.03
56,40.37
57,22.59
58,11.25
59,52.55
60,30.55
61,10.33
62,35.77
63,23.21
64,10.25
65,29.82
66,19.26
67,18.65
68,37.97
69,24.81
70,21.49
71,24.36
72,22.99
73,18.36
74,27.98
75,33.1
76,55.65
77,15.65
78,31.64
79,39.31
