task,cost
0,31.77
1,10.56
2,25.1
3,18.18
4,25.25
5,32.87
6,30.33
7,29.72
8,29.35
9,36.91
10,15.0
11,56.74
12,47.74
13,46.94
14,41.55
15,22.04
16,26.18
17,23.36
18,11.77
19,31.94
20,46.19
21,10.45
22,32.19
23,35.84
24,33.1
25,46.76
26,17.38
27,30.27
28,14.93
29,34.0
30,44.64
31,15.88
32,17.29
33,54.1
34,16.07
35,44.74
36,39.05
37,33.96
38,23.43
39,34.42
40,34.32
41,24.23
42,16.74
43,35.76
44,21.36
45,16.44
46,42.52
47,19.03
48,43.62
49,25.37
50,14.62
51,44.97
52,28.9
53,16.63
54,58.77
55,36.79
56,36.11
57,53.65
58,18.62
59,44.34
60,19.35
61,43.61
62,22.14
63,8.11
64,41.75
65,33.42
66,21.91
67,20.08
68,24.83
69,10.86
70,12.44
71,23.44
72,38.73
73,42.34
74,17.78
75,38.91
76,15.78
77,46.16
78,47.6
79,12.25
