task,cost
0,47.47
1,35.84
2,18.74
3,20.38
4,24.77
5,23.11
6,14.92
7,45.36
8,33.79
9,28.38
10,25.43
11,28.71
12,37.04
13,52.04
14,39.22
15,31.86
16,34.28
17,19.58
18,11.18
19,36.09
20,53.3
21,24.36
22,10.36
23,13.7
24,14.43
25,43.73
26,19.72
27,25.06
28,33.58
29,16.78
30,48.95
31,40.65
32,24.45
33,15.89
34,42.48
35,19.36
36,35.73
37,56.14
38,48.12
39,36.86
40,29.87
41,16.06
42,45.58
43,32.97
44,9.94
45,15.41
46,33.63
47,23.92
48,52.7
49,29.6
50,26.24
51,13.34
52,24.26
53,25.83
54,25.16
55,28.48
56,24.71
57,25.19
58,37.21
59,38.7
60,38.8
61,24.78
62,17.22
63,17.92
64,24.27
65,49.82
66,17.03
67,46.32
68,33.48
69,35.98
70,10.88
71,40.74
72,20.71
73,41.07
74,30.96
75,26.84
76,29.05
77,19.38
78,38.53
79,23.31
80,13.27
81,23.59
82,9.05
83,20.4
84,46.4
85,25.4
86,23.75
87,13.2
88,59.16
89,31.94
90,12.37
91,48.85
92,18.77
93,19.87
94,31.25
95,42.03
96,19.11
97,29.79
98,32.39
99,46.25
