task,cost
0,35.64
1,47.19
2,37.99
3,16.47
4,34.09
5,34.71
6,20.49
7,56.72
8,19.73
9,13.51
10,28.26
11,40.7
12,27.67
13,12.36
14,52.82
15,25.18
16,31.09
17,12.42
18,22.66
19,41.23
20,15.67
21,16.9
22,26.82
23,47.76
24,54.93
25,17.51
26,11.11
27,21.46
28,38.72
29,10.75
30,20.2
31,21.3
32,39.3
33,21.16
34,30.07
35,14.4
36,49.34
37,28.67
38,55.2
39,15.57
40,59.53
41,15.79
42,16.56
43,46.07
44,15.53
45,33.54
46,35.93
47,34.05
48,22.73
49,15.5
50,41.67
51,26.07
52,27.12
53,28.95
54,48.58
55,24.47
56,21.61
57,36.57
58,19.74
59,37.4
60,27.66
61,30.5
62,10.99
63,28.58
64,24.13
65,39.11
66,33.35
67,38.54
68,10.66
69,50.74
70,25.1
71,31.04
72,29.1
73,41.41
74,44.89
75,24.33
76,46.37
77,31.75
78,30.03
79,38.93
80,20.92
81,22.27
82,32.5
83,24.43
84,34.54
85,32.23
86,11.49
87,11.08
88,41.38
89,22.96
