task,cost
0,8.4
1,11.54
2,29.83
3,27.71
4,21.28
5,43.53
6,48.51
7,11.88
8,9.15
9,31.48
10,47.0
11,22.62
12,14.34
13,23.82
14,39.22
15,35.77
16,23.57
17,37.97
18,16.29
19,41.76
20,26.2
21,18.8
22,24.41
23,25.07
24,12.14
25,13.46
26,24.57
27,24.8
28,22.76
29,35.84
30,27.08
31,25.88
32,29.25
33,46.69
34,29.34
35,29.41
36,38.36
37,22.51
38,11.64
39,16.23
40,40.56
41,17.71
42,28.86
43,53.37
44,25.17
45,20.38
46,30.63
47,27.55
48,27.15
49,38.1
50,16.65
51,27.02
52,32.78
53,28.14
54,40.9
55,13.48
56,20.79
57,41.99
58,41.3
59,31.0
60,9.83
61,35.27
62,25.46
63,30.47
64,33.02
65,30.49
66,42.16
67,16.12
68,13.71
69,34.7
70,58.44
71,26.55
72,46.12
73,20.84
74,44.74
75,21.86
76,41.39
77,22.91
78,34.85
79,17.21
80,14.15
81,21.45
82,26.73
83,54.85
84,19.48
85,49.95
86,22.7
87,39.19
88,19.3
89,24.77
90,17.57
91,12.14
92,7.66
93,44.19
94,41.73
95,25.84
96,41.54
97,42.27
98,42.14
99,48.5
