task,cost
0,35.4
1,10.96
2,25.99
3,15.04
4,48.69
5,36.83
6,16.52
7,24.96
8,50.56
9,15.94
10,18.69
11,21.3
12,52.17
13,19.87
14,36.74
15,28.58
16,13.43
17,50.96
18,37.96
19,42.68
20,11.62
21,24.45
22,16.62
23,49.09
24,21.48
25,24.38
26,9.93
27,40.67
28,41.41
29,22.78
30,37.29
31,10.2
32,12.89
33,43.12
34,38.82
35,8.37
36,50.74
37,42.62
38,14.6
39,43.38
40,12.43
41,12.79
42,55.32
43,36.83
44,9.7
45,10.51
46,33.66
47,18.94
48,59.29
49,27.54
50,37.88
51,43.32
52,51.21
53,41.75
54,36.03
55,11.43
56,38.63
57,50.6
58,19.02
59,50.43
60,38.24
61,51.21
62,11.56
63,20.68
64,40.26
65,8.46
66,20.62
67,46.31
68,25.88
69,25.19
70,50.22
71,52.7
72,45.3
73,34.95
74,33.63
75,45.09
76,37.33
77,58.41
78,17.6
79,12.87
80,22.51
81,25.96
82,31.19
83,45.83
84,33.16
85,28.91
86,37.08
87,42.45
88,40.86
89,33.08
90,25.86
91,14.87
92,10.07
93,35.66
94,24.41
95,40.23
96,61.05
97,34.65
98,50.25
99,43.6
