task,cost
0,22.4
1,28.58
2,21.19
3,23.98
4,13.1
5,35.83
6,37.99
7,34.98
8,19.08
9,42.83
10,29.82
11,48.21
12,41.89
13,31.37
14,35.05
15,17.21
16,22.34
17,42.58
18,38.25
19,34.05
20,35.97
21,57.88
22,15.65
23,31.66
24,30.44
25,16.65
26,16.62
27,53.41
28,9.0
29,34.31
30,38.49
31,28.05
32,10.82
33,28.26
34,19.78
35,41.58
36,62.4
37,38.42
38,13.18
39,21.82
40,42.36
41,47.8
42,38.57
43,22.05
44,29.26
45,22.13
46,32.97
47,36.7
48,39.46
49,33.75
50,21.2
51,32.52
52,18.37
53,31.47
54,13.44
55,18.73
56,42.65
57,14.54
58,42.94
59,20.14
60,44.6
61,17.59
62,35.66
63,40.49
64,12.37
65,32.18
66,25.57
67,24.87
68,14.53
69,57.82
