task,cost
0,19.44
1,25.13
2,45.11
3,45.69
4,18.11
5,30.87
6,29.85
7,41.69
8,32.82
9,48.49
10,8.53
11,27.58
12,34.51
13,7.75
14,21.0
15,19.9
16,39.66
17,58.36
18,25.01
19,39.81
20,44.7
21,10.75
22,50.86
23,20.82
24,12.33
25,43.34
26,55.11
27,23.66
28,34.23
29,30.89
30,21.38
31,10.38
32,25.62
33,47.87
34,9.86
35,13.83
36,43.14
37,17.89
38,14.82
39,17.57
40,31.38
41,34.36
42,31.17
43,8.38
44,17.76
45,42.85
46,45.3
47,24.74
48,28.28
49,31.87
50,46.18
51,40.65
52,47.65
53,37.65
54,32.14
55,52.24
56,15.71
57,14.56
58,13.31
59,16.89
60,33.14
61,47.26
62,17.84
63,34.23
64,43.08
65,50.84
66,37.33
67,45.95
68,33.15
69,16.47
70,15.5
71,47.01
72,32.93
73,26.0
74,31.51
75,27.24
76,36.41
77,22.48
78,51.11
79,43.29
