task,cost
0,13.11
1,10.72
2,38.91
3,28.54
4,28.55
5,23.09
6,30.33
7,54.7
8,39.35
9,25.51
10,33.87
11,49.26
12,52.15
13,45.89
14,46.87
15,31.02
16,30.08
17,51.86
18,48.59
19,33.36
20,28.99
21,16.14
22,25.66
23,43.75
24,35.2
25,35.91
26,48.52
27,26.38
28,21.61
29,34.98
30,28.87
31,22.76
32,55.53
33,49.03
34,22.54
35,33.9
36,36.22
37,35.63
38,29.03
39,42.07
40,16.61
41,47.16
42,29.94
43,20.92
44,44.39
45,11.58
46,31.53
47,11.78
48,42.54
49,15.27
50,24.23
51,50.37
52,17.87
53,22.22
54,16.03
55,12.57
56,51.39
57,24.97
58,14.56
59,52.84
