task,cost
0,15.81
1,16.6
2,37.58
3,13.14
4,18.49
5,27.98
6,56.62
7,27.88
8,42.14
9,18.45
10,11.95
11,15.74
12,23.37
13,21.63
14,36.49
15,42.22
16,56.49
17,49.33
18,15.26
19,40.04
20,12.76
21,11.66
22,23.98
23,37.34
24,26.81
25,36.78
26,43.83
27,39.77
28,39.34
29,13.14
30,25.79
31,24.11
32,11.64
33,42.99
34,17.55
35,39.91
36,45.82
37,38.7
38,20.13
39,51.74
40,34.86
41,36.38
42,19.66
43,35.93
44,15.05
45,19.26
46,35.44
47,50.78
48,20.2
49,15.97
50,47.03
51,14.31
52,30.32
53,15.89
54,25.63
55,28.01
56,38.05
57,24.74
58,8.8
59,40.26
60,28.23
61,33.12
62,11.54
63,21.53
64,32.51
65,20.55
66,42.14
67,24.31
68,33.09
69,23.57
70,42.69
71,47.19
72,35.38
73,23.52
74,44.12
75,46.41
76,34.88
77,46.99
78,25.82
79,34.24
80,13.61
81,38.39
82,48.21
83,38.21
84,22.86
85,16.72
86,21.53
87,24.22
88,38.34
89,39.24
