task,cost
0,30.53
1,9.86
2,10.68
3,31.06
4,41.17
5,34.96
6,40.03
7,47.79
8,39.45
9,26.72
10,27.45
11,52.74
12,39.33
13,25.2
14,18.76
15,36.88
16,25.06
17,12.83
18,34.09
19,23.87
20,36.93
21,18.24
22,12.95
23,49.38
24,24.78
25,46.36
26,25.27
27,36.9
28,21.6
29,20.28
30,31.57
31,28.9
32,52.41
33,38.81
34,17.18
35,26.35
36,30.73
37,15.67
38,37.75
39,14.06
40,8.23
41,31.37
42,21.62
43,17.39
44,16.43
45,51.91
46,55.56
47,48.68
48,45.11
49,44.34
50,29.57
51,44.48
52,16.5
53,20.8
54,38.59
55,21.25
56,30.42
57,50.45
58,47.1
59,28.99
60,20.49
61,51.49
62,15.87
63,24.66
64,39.78
65,56.52
66,17.39
67,35.47
68,49.8
69,42.1
70,22.38
71,47.26
72,38.78
73,39.68
74,13.96
75,46.42
76,29.19
77,37.41
78,31.42
79,19.46
80,16.97
81,21.16
82,32.52
83,30.76
84,10.71
85,46.75
86,35.66
87,27.93
88,44.9
89,46.44
